year,district,split,observed,predicted
2017,Chongwe,test,0.07497185944833279,0.08522029715096544
2017,Gwembe,test,0.14094445571894448,0.1427935708446427
2017,Isoka,test,0.0010913836746365702,0.006245058100451871
2017,Itezhi-Tezhi,test,0.10849131050277427,0.10113015644658911
2017,Kabompo,test,-0.005649822170014307,-0.008818651479518215
2017,Kabwe,test,0.08904440412194048,0.0697764853619733
2017,Kafue,test,0.09088321030193741,0.0867388673310104
2017,Kalabo,test,0.023070442897192178,0.04932174300895584
2017,Kalomo,test,0.09890229191628802,0.11075112321324011
2017,Kalulushi,test,-0.010500617207333529,-0.009746863288498685
2017,Kaoma,test,0.029177350165041582,0.019791913698281274
2017,Kapiri Mposhi,test,0.04201220402918271,0.053650608889606245
2017,Kaputa,test,-0.0792723197804106,-0.05518434894708786
2017,Kasama,test,0.0058043477422586864,0.022341501630628452
2017,Kasempa,test,-0.05847432690445131,-0.03235864776056022
2017,Katete,test,0.048724506391325195,0.05111035991800156
2017,Kawambwa,test,-0.0018241418086254457,-0.012774838003789717
2017,Kazungula,test,0.14713097884618226,0.14086023121539556
2017,Kitwe,test,-0.009680301420970538,0.006586574825945407
2017,Livingstone,test,0.04615647028358913,0.04026090607418467
2017,Luangwa,test,0.023438904977644295,0.07071425697257347
2017,Luanshya,test,-0.00902983522204126,0.008401233338269313
2017,Lufwanyama,test,0.02079527811646631,0.032404496484392954
2017,Lukulu,test,0.057551504881494464,0.03968422737594698
2017,Lundazi,test,0.08521602032329867,0.05348416828140473
2017,Lusaka,test,-0.044385177747291504,-0.03222167586768327
2017,Luwingu,test,0.02225829185385142,0.06484898142736464
2017,Mambwe,test,0.07318070079615163,0.05347178074654388
2017,Mansa,test,-0.03905532662260425,-0.019362299272565095
2017,Masaiti,test,-0.03952331780925966,-0.02286180295370127
2017,Mazabuka,test,0.1895493605638337,0.18230143198419235
2017,Mbala,test,0.04458090349251842,0.06497926177388973
2017,Milenge,test,0.02648597559079857,0.04387712435392995
2017,Mkushi,test,0.02543903735224784,0.04321222965369866
2017,Mongu,test,-0.005001472646082167,0.013601141022289336
2017,Monze,test,0.13139787635483707,0.13272682236059427
2017,Mpika,test,0.029931970601243973,0.0352469814270642
2017,Mpongwe,test,0.08153174985458533,0.047091415957794744
2017,Mporokoso,test,-0.003945934200756618,0.002866969399417509
2017,Mpulungu,test,0.023362235167962098,0.006359375305970099
2017,Mufulira,test,-0.028091690245905854,0.0013240378092794275
2017,Mufumbwe,test,-0.02857734361604325,0.014960233472790201
2017,Mumbwa,test,0.07147787406549733,0.04967360712731539
2017,Mungwi,test,-0.009052158174475022,0.022157724449017403
2017,Mwense,test,0.014688105906800697,0.022499562877848406
2017,Mwinilunga,test,-0.015477834120109168,0.0036977792496315385
2017,Namwala,test,0.03473484024854889,0.04589126436753012
2017,Nchelenge,test,0.0007825991067405003,0.015607917538458298
2017,Ndola,test,-0.05123559632608554,-0.037418458064135976
2017,Nyimba,test,0.02803649069835784,0.060332732545568285
2017,Petauke,test,0.010511677029865718,0.022023936758729323
2017,Samfya,test,0.01160763516836738,0.02301763239272847
2017,Senanga,test,0.046578912724365734,0.042559804834014885
2017,Serenje,test,-0.04033799415470807,-0.021982872323233565
2017,Sesheke,test,0.0022422862013455613,0.018480168608994728
2017,Shangombo,test,0.04216703896506521,0.05383106445141245
2017,Siavonga,test,0.07372408774234931,0.09622206558714104
2017,Sinazongwe,test,0.08766055858020985,0.09049324318446325
2017,Solwezi,test,-0.09545347831536466,-0.034807027274090435
2017,Zambezi,test,-0.04031641085570159,-0.013297502676134965
2018,Chadiza,test,-0.14227036031162804,-0.09197270647335178
2018,Chama,test,-0.043836185457490184,-0.013515645910746246
2018,Chavuma,test,-0.03871561926978212,0.032417700902940334
2018,Chibombo,test,0.012249962681184723,0.033649677263042514
2018,Chiengi,test,-0.04033033135808156,-0.019513721218703046
2018,Chililabombwe,test,-0.018182574832474874,-0.00895392525300837
2018,Chilubi,test,-0.004252398685485326,0.023793039630475216
2018,Chingola,test,-0.07320735090563657,-0.010808863601010792
2018,Chinsali,test,-0.00835722040516429,0.00997064214575695
2018,Chipata,test,-0.02797152360163213,-0.007819667724570357
2018,Choma,test,-0.02750872955904954,0.005793036078626933
2018,Chongwe,test,-0.0032454558291505897,0.007858683208069176
2018,Gwembe,test,-0.06468779210532538,-0.03994105204483083
2018,Isoka,test,0.0024858513235125335,0.030354716522825387
2018,Itezhi-Tezhi,test,0.024681655291172666,0.024339266992985772
2018,Kabompo,test,-0.03120810295419052,0.01128786937481913
2018,Kabwe,test,-0.11163104287007775,-0.06004127654977501
2018,Kafue,test,-0.022702568022281988,0.01715346441492034
2018,Kalabo,test,0.038598443829940376,0.07468687815741623
2018,Kalomo,test,0.02630596399457119,0.0466949267646064
2018,Kalulushi,test,-0.07598909493075501,-0.029712720292090253
2018,Kaoma,test,0.047794117807854586,0.0632088230258108
2018,Kapiri Mposhi,test,-0.02497022563804896,0.00418812818141015
2018,Kaputa,test,-0.03393434227548425,0.004211368654581667
2018,Kasama,test,-0.05323975496659539,-0.009795494449792764
2018,Kasempa,test,-0.0123892235008225,0.02072024138104681
2018,Katete,test,-0.10258391751339696,-0.05764249022413641
2018,Kawambwa,test,-0.01622604910455816,0.010578853267169078
2018,Kazungula,test,0.023386332586354086,0.06392055554642455
2018,Kitwe,test,-0.028395098600322966,-0.017910230053156513
2018,Livingstone,test,-0.01190323992345435,0.025629917918902463
2018,Luangwa,test,-0.05450931301429984,-0.028111844333033015
2018,Luanshya,test,0.0005985000627477532,0.017814961125026747
2018,Lufwanyama,test,-0.08515628507349104,-0.05215835862065542
2018,Lukulu,test,0.016134118328287206,0.0524720686633543
2018,Lundazi,test,-0.0195823192971456,0.02131634330555422
2018,Lusaka,test,-0.04890191108766134,-0.022762575590378063
2018,Luwingu,test,0.00929590629734045,0.029423346089564754
2018,Mambwe,test,-0.1139080494852942,-0.058756224254756684
2018,Mansa,test,-0.009952234680169036,0.02637750675218822
2018,Masaiti,test,-0.054569404668463606,-0.006567278241333145
2018,Mazabuka,test,-0.041571298919420074,-0.010164986048829375
2018,Mbala,test,0.01843659481257154,0.030937521413886105
2018,Milenge,test,0.009533139694783754,0.00962433547954044
2018,Mkushi,test,-0.045992407234410226,-0.0205810053235068
2018,Mongu,test,-0.04430808109374346,-0.014651853375547471
2018,Monze,test,-0.05847981405865316,-0.022362643322313434
2018,Mpika,test,-0.014382781990816107,0.021305716919612798
2018,Mpongwe,test,-0.03755336764425665,-0.01678314667315814
2018,Mporokoso,test,-0.04781861774546037,0.014530110653409454
2018,Mpulungu,test,-0.021701460733692834,-0.008655681502248557
2018,Mufulira,test,-0.0070478941559714015,-0.009723911815473957
2018,Mufumbwe,test,0.015688250225751266,0.029282050592689842
2018,Mumbwa,test,0.03320206764054545,0.05298073102926468
2018,Mungwi,test,0.022016297279899733,0.02993109731681611
2018,Mwense,test,0.003138693611094534,0.0031326696027235883
2018,Mwinilunga,test,-0.009439418595545312,-0.004074129015522705
2018,Namwala,test,-0.09380961556396841,-0.05621229696320651
2018,Nchelenge,test,-0.012657735216592247,0.00772550549076278
2018,Ndola,test,0.031308227848429016,0.03959738358734036
2018,Nyimba,test,0.01780243890217348,-0.01790808840137625
2018,Petauke,test,-0.04265895063060693,0.002915400451676103
2018,Samfya,test,0.010481176639091316,0.015335191554702067
2018,Senanga,test,0.021741300816232295,0.04470507091793765
2018,Serenje,test,-0.01671299864337239,0.014484587201788406
2018,Sesheke,test,-0.005594782646794028,0.02126124732716894
2018,Shangombo,test,-0.0221275975306863,0.01677606319268389
2018,Siavonga,test,-0.05006534160341386,-0.01585995658060189
2018,Sinazongwe,test,-9.332230232353411e-05,0.05044819806370253
2018,Solwezi,test,0.014923579245328278,0.03321139392307417
2018,Zambezi,test,-0.017917294497497904,0.02005737011348767
2019,Chadiza,test,-0.008177799096902083,-0.020253312204726336
2019,Chama,test,-0.017122818128681383,0.008612068168767702
2019,Chavuma,test,-0.15688900928295585,-0.0461522132285978
2019,Chibombo,test,-0.15218726589584697,-0.02233490453061778
2019,Chiengi,test,-0.014224826206661156,0.0023106066484127104
2019,Chililabombwe,test,-0.008046739459111052,-0.0022646499634734925
2019,Chilubi,test,0.053913051604069784,0.0043155149156498904
2019,Chingola,test,-0.05937810115219566,0.02567955747663212
2019,Chinsali,test,-0.0500104368714408,-2.6266206159968053e-05
2019,Chipata,test,-0.04748836788119465,-0.00208079224832914
2019,Choma,test,-0.3001630538629537,-0.0840325273546718
2019,Chongwe,test,-0.25472122135480657,-0.026483543653673162
2019,Gwembe,test,-0.3178981005293946,-0.10582889335486297
2019,Isoka,test,-0.01596019848335606,0.0038617434820064694
2019,Itezhi-Tezhi,test,-0.17432656490304568,-0.06308698142851561
2019,Kabompo,test,-0.039176993640744784,0.0018573714006709843
2019,Kabwe,test,-0.05326998584509346,-0.021681414788818992
2019,Kafue,test,-0.2688443727420989,-0.05557791636434071
2019,Kalabo,test,-0.10878659022366097,-0.1019292576821808
2019,Kalomo,test,-0.2762795135684883,-0.08654732842441999
2019,Kalulushi,test,-0.021637039739426767,0.026661782933265016
2019,Kaoma,test,-0.19278199271633187,-0.02860068277708843
2019,Kapiri Mposhi,test,-0.046461244603382856,-0.0065815143997288595
2019,Kaputa,test,0.02175801277608308,0.015916875595754103
2019,Kasama,test,-0.004789934420981301,0.016644948280035585
2019,Kasempa,test,-0.03218352689461501,-0.0019728842975756666
2019,Katete,test,-0.005174424237560427,-0.009783622188873397
2019,Kawambwa,test,-0.045043567813305985,0.0017133142522185365
2019,Kazungula,test,-0.23909026401563774,-0.08940755045573343
2019,Kitwe,test,-0.0653799092305336,0.01471467486362538
2019,Livingstone,test,-0.2126097085340825,-0.07022623710621992
2019,Luangwa,test,0.001202173945985846,-0.004370503238803185
2019,Luanshya,test,-0.0012279963243518877,0.007344620104485218
2019,Lufwanyama,test,-0.020554426242923696,0.01629391029069916
2019,Lukulu,test,-0.19419049796771773,-0.039718174320582306
2019,Lundazi,test,-0.030232015469764284,0.0035403931866069835
2019,Lusaka,test,-0.18433729165297597,-0.08034968521245422
2019,Luwingu,test,-0.03901335025629438,0.006443148403108367
2019,Mambwe,test,-0.023105431827734835,-0.0058427677876727886
2019,Mansa,test,0.0081639021161094,0.02123002014628044
2019,Masaiti,test,0.03488530552374136,0.011609229091420103
2019,Mazabuka,test,-0.24378542904262318,-0.07591077030978734
2019,Mbala,test,-0.07279346794300295,-0.01400797889438572
2019,Milenge,test,0.030881160972409005,0.015544221741553465
2019,Mkushi,test,-0.0653030786622607,-0.00922376935638392
2019,Mongu,test,-0.09117018042011904,-0.02994040379829689
2019,Monze,test,-0.3006348887122329,-0.0882154043992682
2019,Mpika,test,-0.011943090644971566,0.002465129801826626
2019,Mpongwe,test,-0.017756211539132427,-0.007649323577016505
2019,Mporokoso,test,0.007120547877355721,0.013421930392034782
2019,Mpulungu,test,-0.1344963699293199,-0.007272324628939673
2019,Mufulira,test,-0.047279386366956055,0.013466518161349937
2019,Mufumbwe,test,-0.033528483787962804,0.006309246455481924
2019,Mumbwa,test,-0.2017147138925714,-0.03615078363358864
2019,Mungwi,test,-0.038572439419392146,5.286389502056309e-05
2019,Mwense,test,0.007101354800846171,0.017191780559192894
2019,Mwinilunga,test,0.04455539335719794,0.010892610539726032
2019,Namwala,test,-0.19312256636596004,-0.05475329064035458
2019,Nchelenge,test,-0.09028571993745071,0.02035566346337756
2019,Ndola,test,-0.024136210614493114,0.003945125778459843
2019,Nyimba,test,-0.07063121950296164,-0.004245084901641391
2019,Petauke,test,-0.024166866884346327,-0.02383701002906259
2019,Samfya,test,-0.06691981839586769,-0.006505480104485114
2019,Senanga,test,-0.14532719662210475,-0.05896130743673585
2019,Serenje,test,-0.01563954426908165,0.007102526281211151
2019,Sesheke,test,-0.1384098047077499,-0.02375836519866073
2019,Shangombo,test,-0.15835491091276274,-0.08015699812959774
2019,Siavonga,test,-0.21114262226355143,-0.09203072589186582
2019,Sinazongwe,test,-0.20594351613941903,-0.09134546886955822
2019,Solwezi,test,0.0377610073585552,0.004339925628860899
2019,Zambezi,test,-0.09715912548939759,-0.032951834130763726
2020,Chadiza,test,0.05563018980761636,0.057093971971181934
2020,Chama,test,0.06215156054406096,0.04438434795758693
2020,Chavuma,test,0.020765888502522145,0.011577212451478885
2020,Chibombo,test,-0.01458371625716881,-0.0434768568275936
2020,Chiengi,test,0.04911110621528597,0.03611620130978338
2020,Chililabombwe,test,0.0019528593796006577,-0.012914619127271324
2020,Chilubi,test,-0.07179418558608508,-0.02386095172100555
2020,Chingola,test,-0.007916342904599305,0.00011234496042888823
2020,Chinsali,test,-0.01728867621466823,-0.022523044228252964
2020,Chipata,test,0.04348630170907841,0.021689232859140598
2020,Choma,test,0.05999103323829014,0.04215748070553488
2020,Chongwe,test,0.04390074716583675,0.020385082934715613
2020,Gwembe,test,-0.012257303072055414,-0.02325139066314083
2020,Isoka,test,-0.04588476689976706,-0.05741664584674078
2020,Itezhi-Tezhi,test,-0.08345212021139065,-0.0759022128262099
2020,Kabompo,test,0.024030893468514614,0.012109100068212418
2020,Kabwe,test,-0.04359991997020157,-0.02498317740478649
2020,Kafue,test,0.0002884655163847838,-0.011145619861567908
2020,Kalabo,test,0.002612291179727305,-0.008124031665654822
2020,Kalomo,test,0.03036021034544578,0.005573202430928668
2020,Kalulushi,test,0.06327595057251756,0.023742546017401445
2020,Kaoma,test,0.008484411602664776,0.01059006097424437
2020,Kapiri Mposhi,test,0.041255181284408304,0.019192494043959226
2020,Kaputa,test,-0.028645855624484684,-0.03515734481892149
2020,Kasama,test,-0.007924805668567347,-0.047298962394064545
2020,Kasempa,test,0.07769686328418246,0.027649857414213167
2020,Katete,test,0.04736130820916251,0.0444108375011755
2020,Kawambwa,test,0.03605226979287024,-0.009479863799044903
2020,Kazungula,test,-0.010039563865596068,-0.03718950855258907
2020,Kitwe,test,0.027489861722217568,0.011575754365149972
2020,Livingstone,test,-0.012821939099029261,-0.008934805856389838
2020,Luangwa,test,0.02213055257213488,0.004725949962269267
2020,Luanshya,test,0.048718311810202364,-0.010038257776121252
2020,Lufwanyama,test,0.0014043852264460366,-0.005538326131455242
2020,Lukulu,test,0.01930147257357262,0.013970476692089551
2020,Lundazi,test,0.004463857331457488,-0.006952603230182396
2020,Lusaka,test,0.06649683969186704,0.03854149807018423
2020,Luwingu,test,-0.052900445653144446,-0.0687149777741408
2020,Mambwe,test,-0.009916652507894308,-0.020743531612246603
2020,Mansa,test,-0.03131612503480519,-0.036629047998823897
2020,Masaiti,test,0.037504758881595324,0.026132594115138765
2020,Mazabuka,test,-0.01941967317105847,-0.05088653305595511
2020,Mbala,test,0.002850933920634069,-0.02088833781545452
2020,Milenge,test,-0.09843849982216535,-0.0651874996193795
2020,Mkushi,test,-0.02275146920328086,-0.04009061403648853
2020,Mongu,test,-0.01650198257861965,-0.02084828876198696
2020,Monze,test,0.08770094878561147,0.07420405107638905
2020,Mpika,test,-0.026181790074250588,-0.02849294489230627
2020,Mpongwe,test,-0.013990550764812593,-0.006101219455837336
2020,Mporokoso,test,0.01980404973331118,-0.015719401967583792
2020,Mpulungu,test,-0.04082210742966896,-0.05794605731123657
2020,Mufulira,test,0.011839049041168725,0.003073547426083346
2020,Mufumbwe,test,0.035415819962917316,0.022915201992152662
2020,Mumbwa,test,-0.06081671698515351,-0.0840730069011802
2020,Mungwi,test,-0.016711330922902445,-0.037849254498851015
2020,Mwense,test,-0.09119929499621493,-0.06959657824815225
2020,Mwinilunga,test,-0.05030456214735357,-0.02632656443754495
2020,Namwala,test,0.14707350064399277,0.09818634366269414
2020,Nchelenge,test,0.030605240865464234,0.00049384437438527
2020,Ndola,test,-0.060093917555792964,-0.04029728731891412
2020,Nyimba,test,0.05482825191210294,0.020463604776834378
2020,Petauke,test,-0.0027512563733458895,-0.004998937168259195
2020,Samfya,test,-0.04933325206634864,-0.055144947956990806
2020,Senanga,test,-0.010545672263687467,-0.01901203289751614
2020,Serenje,test,0.043923845920246896,0.007374845683287442
2020,Sesheke,test,0.13571320535388554,0.1070151565908657
2020,Shangombo,test,0.07107168665151262,0.03207951296692331
2020,Siavonga,test,-0.0552889854068396,-0.06679768182184123
2020,Sinazongwe,test,-0.02114249690259415,-0.02454841308503335
2020,Solwezi,test,0.027622444934275014,0.00318643036437453
2020,Zambezi,test,-0.006902940244633449,-0.018545952594703676
2021,Chadiza,test,0.05452728745231439,0.008900089553967497
2021,Chama,test,0.06571082492852626,0.00516879881664488
2021,Chavuma,test,0.12304610059548338,0.045547353097064994
2021,Chibombo,test,0.039036597466846734,0.03561345990553535
2021,Chiengi,test,-0.015442112714791345,-0.027869730743075204
2021,Chililabombwe,test,0.12251069499143918,0.060895111537058476
2021,Chilubi,test,-0.002857167735820898,0.009111729901284352
2021,Chingola,test,0.1913712602062546,0.02888240802120541
