district,year,ndvi_1,ndvi_2,ndvi_3,ndvi_4,ndvi_5,ndvi_6,ndvi_7,ndvi_8,ndvi_9,ndvi_10,ndvi_11,ndvi_12
Mambwe,2015,7381.41015625,7808.49658203125,7831.13330078125,7542.82470703125,6567.07177734375,5113.1396484375,4107.6572265625,3426.99560546875,3098.99169921875,2905.79248046875,3292.567138671875,4626.79443359375
Nyimba,2015,6480.1796875,7113.9423828125,7220.96435546875,7048.51416015625,6160.474609375,4982.1611328125,4080.487060546875,3355.15185546875,2984.112060546875,2785.54248046875,3051.674072265625,4715.5185546875
Petauke,2015,7624.4599609375,7816.1611328125,7854.88134765625,7680.40234375,7171.16943359375,6057.49365234375,4979.94091796875,3859.746826171875,3267.542236328125,3075.0341796875,3446.353759765625,5474.52685546875
Chiengi,2015,4979.61865234375,5988.9189453125,5748.02099609375,5717.259765625,5635.9228515625,5287.525390625,4106.38134765625,3000.36767578125,2758.7294921875,3624.163818359375,5158.95263671875,6618.7822265625
Kawambwa,2015,7420.642578125,7597.62109375,7609.81201171875,7535.4736328125,7190.23828125,6489.69091796875,5752.81689453125,4951.94384765625,4293.58837890625,5201.56396484375,6610.65185546875,7682.0048828125
Mansa,2015,7274.42822265625,7694.98291015625,7617.95947265625,7327.07958984375,6864.337890625,6046.0078125,5308.34716796875,4576.6123046875,3856.1318359375,4250.98583984375,5275.41357421875,7061.75830078125
Milenge,2015,7452.66357421875,7922.7861328125,7689.626953125,7469.00341796875,7091.9853515625,6222.70947265625,5400.79541015625,4629.15771484375,4085.0869140625,4756.93359375,5390.16845703125,6948.89794921875
Mwense,2015,7502.9228515625,7698.109375,7638.24072265625,7533.0166015625,7096.02294921875,6288.94775390625,5512.912109375,4731.03466796875,3898.375732421875,4526.97119140625,5680.955078125,7418.89306640625
Nchelenge,2015,4291.0556640625,5772.337890625,5370.61962890625,5591.79052734375,5948.84912109375,5620.0908203125,4944.58740234375,3812.24267578125,3537.968505859375,3391.269287109375,4437.3759765625,5742.666015625
Samfya,2015,5647.50634765625,6050.91455078125,5788.1494140625,6342.36474609375,5749.45751953125,5308.8759765625,4797.19384765625,4282.70849609375,3804.998779296875,4060.012939453125,4214.8583984375,5192.3193359375
Chongwe,2015,7370.615234375,7697.09375,7605.13671875,7371.15869140625,6978.69970703125,6040.498046875,5202.09033203125,4235.505859375,3520.286865234375,3347.644775390625,3626.1357421875,5721.17724609375
Kafue,2015,7178.1337890625,7703.40380859375,7478.32568359375,7229.0615234375,6611.4482421875,5659.28173828125,4853.39892578125,4036.260498046875,3375.156982421875,3129.451904296875,3294.037109375,5897.28271484375
Luangwa,2015,7502.7548828125,7741.189453125,7649.92919921875,7404.2216796875,7069.6181640625,5995.1767578125,4999.25732421875,4079.22021484375,3487.722900390625,3207.28759765625,3457.245361328125,5967.81103515625
Lusaka,2015,5400.54248046875,6151.1220703125,5631.53955078125,5461.76806640625,4779.4755859375,4057.858154296875,3493.048828125,3066.376708984375,2865.49267578125,2754.638916015625,2756.040283203125,4352.345703125
Chama,2015,6836.62841796875,7573.0400390625,7571.41796875,7498.64453125,7009.22119140625,6055.1455078125,5054.05224609375,4107.20458984375,3460.21435546875,3170.3701171875,3974.676513671875,4846.5791015625
Chinsali,2015,6798.88818359375,7134.0625,7175.14111328125,7122.9072265625,6733.16162109375,6039.1162109375,5440.06298828125,4777.1474609375,4235.9208984375,3740.98193359375,5244.31201171875,6313.44677734375
Isoka,2015,7005.71533203125,7519.49462890625,7493.94384765625,7411.37939453125,7008.912109375,6175.18359375,5249.076171875,4374.09423828125,3744.7841796875,3573.62060546875,4669.78955078125,6093.0263671875
Mpika,2015,6828.05078125,7313.25927734375,7300.85302734375,7160.638671875,6682.02880859375,5947.5400390625,5272.37451171875,4577.251953125,3989.2177734375,3668.870361328125,4606.53271484375,5465.521484375
Nakonde,2015,6754.037109375,6983.94775390625,6984,6878.72314453125,6290.64208984375,5241.8330078125,4372.30322265625,3774.0625,3430.1650390625,3544.502685546875,4414.6611328125,5969.71923828125
Chavuma,2015,5343.85791015625,5866.99951171875,5743.25,5692.15185546875,5178.22265625,4545.841796875,3914.2626953125,3518.015869140625,3684.87109375,3849.58349609375,4645.17626953125,5386.02099609375
Kabompo,2015,7724.859375,7835.69482421875,7805.57861328125,7657.47021484375,7292.91357421875,6816.0478515625,6137.3818359375,5378.9638671875,4817.48291015625,5401.73046875,6846.36474609375,7531.1240234375
Kasempa,2015,7660.31103515625,7786.6220703125,7641.48486328125,7595.00439453125,7061.51806640625,6317.4833984375,5571.8310546875,4728.58056640625,4282.81201171875,4848.3251953125,5971.98681640625,6902.69287109375
Mufumbwe,2015,7521.51123046875,7697.72900390625,7505.623046875,7367.1767578125,6670.76806640625,5828.38916015625,4968.31298828125,4160.14111328125,4072.322021484375,4869.41552734375,6027.97265625,6900.75927734375
Mwinilunga,2015,7395.54833984375,7809.28271484375,7888.75341796875,7540.76953125,7140.87060546875,6366.35986328125,5512.4638671875,4976.54150390625,5317.40771484375,5948.58154296875,7318.1826171875,7692.005859375
Solwezi,2015,7556.8603515625,7689.16796875,7705.0302734375,7532.29150390625,7061.92822265625,6284.60693359375,5456.77880859375,4780.513671875,4840.82470703125,5554.66015625,6731.06689453125,7529.14892578125
Zambezi,2015,6674.8720703125,6836.8271484375,6789.9189453125,6629.59765625,6237.49169921875,5651.96044921875,5041.345703125,4410.69775390625,4127.61962890625,4588.02587890625,5751.54345703125,6563.9599609375
Chilubi,2015,5556.15087890625,6023.84619140625,5837.22998046875,6132.5615234375,5843.2099609375,5322.51513671875,4808.15771484375,4116.25634765625,3729.28369140625,3891.2109375,4188.5654296875,5417.49951171875
Kaputa,2015,6448.54541015625,7041.32080078125,6983.357421875,6978.40234375,6426.34716796875,5333.96435546875,4280.79833984375,3492.791259765625,3454.625,4304.9580078125,5514.85986328125,6975.50927734375
Kasama,2015,7055.2587890625,7363.083984375,7453.14697265625,7270.6796875,6932.89111328125,6185.64892578125,5542.6142578125,4843.95361328125,4307.61767578125,4060.54052734375,5512.93994140625,6822.63720703125
Luwingu,2015,7339.97216796875,7679.6787109375,7601.76416015625,7421.7919921875,7026.04150390625,6170.41650390625,5477.30615234375,4842.51416015625,4190.1123046875,4036.04833984375,5313.0927734375,7208.34130859375
Mbala,2015,7016.75,7119.98046875,7150.66064453125,6970.0078125,6484.64697265625,5491.8125,4738.8759765625,4007.06103515625,3744.756103515625,4018.120361328125,5288.892578125,6668.1806640625
Mporokoso,2015,7261.0048828125,7451.35205078125,7493.78857421875,7407.5322265625,6987.30419921875,6289.1865234375,5591.65380859375,4842.771484375,4320.82470703125,5046.8798828125,6321.984375,7341.90576171875
Mpulungu,2015,6596.40087890625,7227.71044921875,7237.28515625,7106.8642578125,6622.3095703125,5784.0458984375,5009.46142578125,4082.272216796875,3978.367919921875,4555.34765625,6061.0947265625,7148.81005859375
Mungwi,2015,6841.7197265625,6974.576171875,7042.00341796875,6935.8076171875,6570.50146484375,5804.99365234375,5057.4189453125,4348.666015625,3853.804443359375,3904.4775390625,5098.0166015625,6419.52685546875
Choma,2015,6186.5322265625,6821.90869140625,6573.57666015625,6404.39013671875,5622.85693359375,4560.9619140625,3809.103759765625,3316.37255859375,3031.511474609375,2914.39697265625,3099.01025390625,5150.39111328125
Gwembe,2015,6343.5654296875,6740.98095703125,6732.39013671875,6766.42626953125,6239.27783203125,5237.373046875,4360.8935546875,3687.129638671875,3119.430908203125,2826.16162109375,3067.12841796875,5180.70947265625
Itezhi-Tezhi,2015,6410.10400390625,6784.341796875,6577.5830078125,6511.126953125,5499.189453125,4333.5703125,3503.053466796875,3073.5537109375,2883.150634765625,2648.805908203125,2899.599609375,4891.37939453125
Kalomo,2015,5851.71240234375,6517.6181640625,6050.11962890625,5907.92333984375,4957.9638671875,4006.271484375,3396.500244140625,3010.92333984375,2766.79833984375,2678.0166015625,2894.008544921875,4979.89794921875
Kazungula,2015,6692.44921875,6900.32958984375,6209.19189453125,6181.48828125,5305.8173828125,4292.783203125,3583.52978515625,3142.766357421875,2902.599609375,3017.53271484375,3549.08740234375,5482.78076171875
Livingstone,2015,6690.0712890625,6635.50927734375,5754.8828125,5768.27880859375,5176.923828125,4136.74951171875,3364.875244140625,3011.43798828125,2787.406494140625,2815.61669921875,3656.701171875,5311.7490234375
Mazabuka,2015,6791.5673828125,7229.0625,7063.31640625,6838.453125,5845.67578125,4759.69580078125,3992.43359375,3446.382080078125,3131.101806640625,3287.859130859375,3411.3564453125,5011.43310546875
Monze,2015,6628.6943359375,6950.25390625,6636.0537109375,6321.77734375,5404.7861328125,4195.8125,3441.649658203125,3016.641357421875,2805.213623046875,2764.6669921875,2989.867919921875,5556.57763671875
Namwala,2015,7017.17138671875,7239.0078125,6973.86279296875,6849.3408203125,6039.93359375,5059.3955078125,4156.19189453125,3612.450927734375,3309.36572265625,3432.293701171875,3964.300048828125,5696.45166015625
Siavonga,2015,6715.82177734375,7109.7744140625,6864.234375,6676.2119140625,6120.853515625,5004.92724609375,4221.6171875,3562.934326171875,2994.459228515625,2748.7978515625,2805.922607421875,5459.70751953125
Sinazongwe,2015,5813.81787109375,6250.7724609375,6018.1435546875,6335.3896484375,6011.400390625,4990.951171875,4367.71826171875,3767.3427734375,3129.82666015625,2932.579833984375,3175.04833984375,4815.5703125
Kalabo,2015,5186.05517578125,5119.30810546875,4953.7412109375,4873.6455078125,4457.95654296875,3924.796875,3472.365966796875,3132.170166015625,3168.763916015625,3777.151123046875,4321.30712890625,5111.87890625
Kaoma,2015,7044.62060546875,6980.85400390625,6890.04833984375,6742.6416015625,6170.388671875,5577.54052734375,4940.736328125,4349.7255859375,4084.33349609375,4687.1064453125,5655.44970703125,6522.70068359375
Lukulu,2015,6311.74951171875,6373.10498046875,6317.0576171875,6128.15087890625,5682.26513671875,5112.52685546875,4553.82763671875,4038.95263671875,3864.686767578125,4470.83056640625,5191.4453125,5981.9384765625
Mongu,2015,6173.7099609375,5923.7275390625,5843.5712890625,5710.447265625,5359.7197265625,4865.91455078125,4277.4140625,3803.01318359375,3702.69287109375,4279.52978515625,5079.8056640625,5650.9716796875
Senanga,2015,5945.93994140625,5821.65185546875,5592.3095703125,5473.38671875,5189.60693359375,4726.46533203125,4196.85302734375,3702.93359375,3562.85205078125,4219.25146484375,5004.90380859375,5520.59130859375
Sesheke,2015,6350.08251953125,6369.51220703125,5881.83154296875,5782.0791015625,5407.0009765625,4724.3115234375,4056.34228515625,3518.195556640625,3299.714599609375,3870.663330078125,4677.6474609375,5870.126953125
Shangombo,2015,5729.7880859375,5553.97607421875,4976.8671875,4869.24853515625,4616.7548828125,3822.083984375,3235.3046875,2844.9150390625,2726.93310546875,3404.248291015625,4111.18017578125,5163.2744140625
Chibombo,2016,5798.47265625,7131.7998046875,7211.04443359375,6731.31884765625,5548.25830078125,4535.8759765625,3735.65087890625,3151.342041015625,2985.392578125,3311.60791015625,3678.6123046875,5423.2314453125
Kabwe,2016,6043.15625,7443.193359375,7224.76513671875,6730.32568359375,5391.705078125,4423.68408203125,3695.852783203125,3132.542236328125,2981.455810546875,3306.603515625,3724.381591796875,5627.458984375
Kapiri Mposhi,2016,6536.23486328125,7403.12548828125,7230.51318359375,7024.0634765625,6088.69140625,5242.79345703125,4410.93505859375,3760.711181640625,3597.78564453125,4122.33740234375,4653.0107421875,6342.1142578125
Mkushi,2016,6730.4267578125,7407.64111328125,7499.33984375,7137.02294921875,6225.6943359375,5512.3271484375,4777.375,4033.32275390625,3561.710205078125,3863.7255859375,4646.1240234375,5977.6474609375
Mumbwa,2016,6583.82421875,7762.2646484375,7642.673828125,7329.16259765625,6244.861328125,5090.23876953125,4145.64892578125,3393.54345703125,3161.740478515625,3647.271240234375,4046.5966796875,6272.85498046875
Serenje,2016,7332.81396484375,7472.82080078125,7570.0986328125,7384.8984375,6608.55810546875,5846.84130859375,5131.8603515625,4384.01416015625,3853.404541015625,4259.505859375,5126.58447265625,6547.32421875
Chililabombwe,2016,7636.05322265625,7792.08837890625,7614.02001953125,7230.291015625,6343.52294921875,5414.306640625,4605.51904296875,3970.837158203125,4067.529052734375,4945.25634765625,5766.93359375,7104.359375
Chingola,2016,7436.82861328125,7729.04052734375,7368.85595703125,7028.88330078125,6174.24609375,5322.29638671875,4583.51904296875,3958.273681640625,4024.73583984375,5054.21044921875,5728.44140625,6938.22998046875
Kalulushi,2016,7557.91943359375,7660.470703125,7636.1279296875,7218.0654296875,6289.490234375,5421.52880859375,4648.98974609375,3944.683349609375,3920.58251953125,4884.005859375,5672.9228515625,7076.646484375
Kitwe,2016,7067.53271484375,7097.74267578125,7097.5693359375,6709.6669921875,5721.80224609375,4826.45849609375,4063.5927734375,3492.600830078125,3542.099853515625,4213.958984375,4940.7705078125,6524.0361328125
Luanshya,2016,7288.5,7291.52587890625,7289.45263671875,6984.20361328125,5746.099609375,4815.3720703125,4021.798583984375,3421.771240234375,3437.822509765625,4210.1572265625,4995.88525390625,6729.244140625
Lufwanyama,2016,8032.92822265625,8128.833984375,7845.22900390625,7607.65380859375,6908.39306640625,6143.96826171875,5342.490234375,4555.93603515625,4605.8828125,5773.44287109375,6401.572265625,7524.4345703125
Masaiti,2016,7622.150390625,7565,7806.21142578125,7507.31982421875,6384.46435546875,5566.19189453125,4681.06494140625,3853.244384765625,3779.971435546875,4627.1318359375,5542.7919921875,7326.9384765625
Mpongwe,2016,7379.359375,7805.93310546875,7764.8212890625,7526.541015625,6643.15087890625,5849.85888671875,5080.75341796875,4247.25146484375,4060.90380859375,4957.8984375,5655.38330078125,7107.07666015625
Mufulira,2016,7312.0244140625,7324.38525390625,7451.99609375,7160.650390625,6319.666015625,5517.12744140625,4765.02490234375,4077.967529296875,3966.93212890625,4823.3212890625,5740.34326171875,7011.9951171875
Ndola,2016,6757.041015625,7231.58544921875,7239.7783203125,6562.7529296875,5368.177734375,4412.51806640625,3671.974365234375,3207.92578125,3259.767578125,3680.64697265625,4182.77197265625,6063.197265625
Chadiza,2016,5556.98486328125,6429.07421875,6857.28076171875,6306.26220703125,5395.15478515625,4533.9638671875,3870.435302734375,3234.06494140625,2871.730224609375,3003.30029296875,3513.993408203125,4664.5009765625
Chipata,2016,5973.099609375,7070.69384765625,7382.56298828125,6712.22900390625,5290.46484375,4278.79931640625,3650.3994140625,3078.219970703125,2790.60302734375,2849.294921875,3396.526611328125,5211.4599609375
Katete,2016,5291.26171875,6449.10986328125,6828.58154296875,5962.77880859375,4702.67626953125,3838.203369140625,3274.147216796875,2855.94482421875,2635.8837890625,2695.511474609375,3198.54052734375,4475.62158203125
Lundazi,2016,6620.93701171875,7259.57275390625,7362.21142578125,7015.3173828125,5991.5732421875,4892.720703125,4117.13330078125,3444.67724609375,3064.84814453125,3048.058837890625,3880.34814453125,5571.59912109375
Mambwe,2016,7175.8916015625,7653.10302734375,7709.21923828125,7195.9169921875,5792.9521484375,4469.55419921875,3662.67431640625,3145.08251953125,2912.8935546875,3044.7421875,4268.96142578125,6143.72216796875
Nyimba,2016,5928.91259765625,7088.30615234375,7431.44091796875,6676.955078125,5346.310546875,4226.5810546875,3508.511962890625,3001.40869140625,2791.84619140625,2951.362548828125,3486.60205078125,4926.93994140625
Petauke,2016,7047.22509765625,7939.28564453125,7922.56982421875,7416.44189453125,6174.7080078125,4806.15771484375,3933.000244140625,3358.159912109375,3067.150634765625,3210.721923828125,3881.034912109375,5685.54248046875
Chiengi,2016,6206.1044921875,5504.0517578125,6136.86865234375,5506.09033203125,6230.67822265625,5457.68798828125,4503.69775390625,3009.921875,3390.8994140625,3813.376953125,4811.09326171875,6583.12158203125
Kawambwa,2016,7804.3271484375,7579.66748046875,7670.36083984375,7500.7626953125,7012.96240234375,6234.63037109375,5542.2646484375,4835.99658203125,4631.5107421875,5709.62353515625,7243.13671875,7811.55029296875
Mansa,2016,7764.2685546875,7521.30078125,7625.59814453125,7289.955078125,6479.77978515625,5715.97412109375,5032.72021484375,4289.60693359375,4016.864501953125,4771.2451171875,6196.9560546875,7580.91357421875
Milenge,2016,7945.47265625,7686.8251953125,7728.68408203125,7575.6025390625,6747.34228515625,5983.93701171875,5158.98046875,4395.103515625,4291.90673828125,5071.92431640625,6304.8349609375,7746.05810546875
Mwense,2016,7950.755859375,7676.78125,7744.4052734375,7539.0732421875,6880.75634765625,6049.076171875,5332.64306640625,4557.36376953125,4223.97119140625,4971.25390625,6382.34130859375,7695.392578125
Nchelenge,2016,5244.29833984375,5470.318359375,6133.50439453125,5025.56396484375,6403.02392578125,5689.86767578125,4904.81689453125,3253.423583984375,3189.5087890625,3344.62841796875,4328.09619140625,6228.5966796875
